tipoLampara,tipoLuminaria,tipoVia,calle,numeroCalle,codigo,distrito,barrio,Longitude,Latitude
LBE002,DESCARGA,CALLE,DE CALERUEGA,78,20126339,Ciudad Lineal,9,443328,56520000000,4481486,80200000000
LBE002,DESCARGA,CALLE,DEL ARTE,19,20118709,Ciudad Lineal,9,443024,60440000000,4481537,19850000000
GLED001,LED,CALLE,DEL ARTE,12,11112672,Ciudad Lineal,9,443117,49040000000,4481543,72510000000
GLED001,LED,CALLE,DE CALERUEGA,63,11112722,Ciudad Lineal,9,443105,93390000000,4481498,25960000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,88,31005636,Ciudad Lineal,9,443283,35500000000,4481480,45160000000
GLED001,LED,CALLE,DE CALERUEGA,66,20133342,Ciudad Lineal,9,443201,42180000000,4481458,98420000000
LBE002,DESCARGA,CALLE,DEL ARTE,17,20118706,Ciudad Lineal,9,443008,63700000000,4481513,65080000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,63,11112722,Ciudad Lineal,9,443111,26340000000,4481491,10010000000
GLED001,LED,CALLE,DE CALERUEGA,65,11112721,Ciudad Lineal,9,443123,33300000000,4481526,50190000000
GLED001,LED,CALLE,DE CALERUEGA,74,20133354,Ciudad Lineal,9,443255,30380000000,4481460,14690000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,63,11112722,Ciudad Lineal,9,443094,71010000000,4481493,09540000000
LBE002,DESCARGA,CALLE,DEL ARTE,4,20118736,Ciudad Lineal,9,443067,58780000000,4481540,38700000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,67,11112720,Ciudad Lineal,9,443168,54980000000,4481505,08000000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,62,20133336,Ciudad Lineal,9,443106,40120000000,4481466,18970000000
GLED001,LED,CALLE,DEL ARTE,2,20118715,Ciudad Lineal,9,443100,24520000000,4481512,43370000000
GLED001,LED,CALLE,DE CALERUEGA,70,20133348,Ciudad Lineal,9,443225,61960000000,4481455,27650000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,88,20133372,Ciudad Lineal,9,443184,71560000000,4481503,25870000000
GLED001,LED,CALLE,DEL ARTE,12,11112672,Ciudad Lineal,9,443112,34500000000,4481558,89150000000
GLED001,LED,CALLE,DE CALERUEGA,70,20133348,Ciudad Lineal,9,443214,46840000000,4481441,30780000000
LBE002,DESCARGA,CALLE,DEL ARTE,15,11112730,Ciudad Lineal,9,442995,48050000000,4481477,68530000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,86,20133369,Ciudad Lineal,9,443306,64930000000,4481494,33710000000
GLED001,LED,CALLE,DE CALERUEGA,72,31055942,Ciudad Lineal,9,443242,14030000000,4481449,15500000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,74,20133354,Ciudad Lineal,9,443257,60650000000,4481473,93970000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,62,20133336,Ciudad Lineal,9,443084,17870000000,4481463,94640000000
GLED001,LED,CALLE,DEL ARTE,12,11112672,Ciudad Lineal,9,443108,11310000000,4481571,36700000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,66,20133342,Ciudad Lineal,9,443202,58450000000,4481480,45270000000
GLED001,LED,CALLE,DE CALERUEGA,78,20126339,Ciudad Lineal,9,443312,09870000000,4481474,50730000000
GLED001,LED,CALLE,DE CALERUEGA,65,11112721,Ciudad Lineal,9,443120,23100000000,4481517,75860000000
GLED001,LED,CALLE,DE CALERUEGA,76,20133357,Ciudad Lineal,9,443283,04210000000,4481465,45810000000
GLED001,LED,CALLE,DE CALERUEGA,72,31055942,Ciudad Lineal,9,443229,06580000000,4481430,83630000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,62,31068748,Ciudad Lineal,9,443166,17580000000,4481489,43370000000
GLED001,LED,CALLE,DE CALERUEGA,76,20133357,Ciudad Lineal,9,443297,92930000000,4481473,46650000000
GLED001,LED,CALLE,DE CALERUEGA,66,20133342,Ciudad Lineal,9,443184,64660000000,4481477,95940000000
LBE002,DESCARGA,CALLE,DEL ARTE,21,20118712,Ciudad Lineal,9,443045,58610000000,4481558,18020000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,88,31005635,Ciudad Lineal,9,443225,87500000000,4481474,28100000000
LBE002,DESCARGA,CALLE,DEL ARTE,2,20118715,Ciudad Lineal,9,443081,30270000000,4481516,47410000000
GLED002,LED,CALLE,DEL LAUD,6,20135015,Ciudad Lineal,9,443794,62710000000,4481507,31140000000
GLED002,LED,CALLE,DEL LAUD,2,20135009,Ciudad Lineal,9,443713,01570000000,4481522,85320000000
GLED002,LED,CALLE,DEL LAUD,4,20135012,Ciudad Lineal,9,443759,83630000000,4481520,51570000000
GLED002,LED,CALLE,DEL LAUD,6,20135015,Ciudad Lineal,9,443781,72560000000,4481519,45380000000
GLED002,LED,CALLE,DEL LAUD,4,20135012,Ciudad Lineal,9,443735,23740000000,4481521,76970000000
GLED002,LED,CALLE,DE ARTURO SORIA,353,11112806,Ciudad Lineal,9,443655,16790000000,4481559,40490000000
GLED002,LED,CALLE,DE ARTURO SORIA,337,11112802,Ciudad Lineal,9,443604,65590000000,4481496,58780000000
GLED002,LED,CALLE,DE ARTURO SORIA,353,11112806,Ciudad Lineal,9,443655,69330000000,4481609,37650000000
GLED002,LED,CALLE,DE ARTURO SORIA,341,20184323,Ciudad Lineal,9,443621,81020000000,4481543,17250000000
GLED002,LED,CALLE,DE ARTURO SORIA,337,11112802,Ciudad Lineal,9,443584,16920000000,4481497,08590000000
GLED002,LED,CALLE,DE ARTURO SORIA,349,20184332,Ciudad Lineal,9,443635,13840000000,4481617,96630000000
GLED002,LED,CALLE,DE ARTURO SORIA,349,20184332,Ciudad Lineal,9,443607,87570000000,4481566,27180000000
GLED002,LED,CALLE,DE ARTURO SORIA,349,20184332,Ciudad Lineal,9,443612,73190000000,4481626,36990000000
GLED002,LED,CALLE,DE ARTURO SORIA,345,20184329,Ciudad Lineal,9,443544,53550000000,4481645,55760000000
GLED002,LED,CALLE,DE ARTURO SORIA,341,20184323,Ciudad Lineal,9,443615,94050000000,4481548,07980000000
GLED002,LED,CALLE,DE CALERUEGA,87,20133195,Ciudad Lineal,9,443513,12520000000,4481645,86210000000
GLED002,LED,CALLE,DE ARTURO SORIA,345,20184329,Ciudad Lineal,9,443586,97630000000,4481635,85850000000
GLED002,LED,CALLE,DE ARTURO SORIA,351,20184335,Ciudad Lineal,9,443628,96500000000,4481559,78960000000
GLED002,LED,CALLE,DE ARTURO SORIA,353,11112806,Ciudad Lineal,9,443669,74000000000,4481559,20440000000
GLED002,LED,CALLE,DE ARTURO SORIA,337,11112802,Ciudad Lineal,9,443569,07530000000,4481497,45260000000
GLED002,LED,CALLE,DE ARTURO SORIA,339,20184320,Ciudad Lineal,9,443589,95320000000,4481548,31210000000
GLED002,LED,CALLE,DE ARTURO SORIA,345,20184329,Ciudad Lineal,9,443588,44330000000,4481566,72310000000
LBE122,DESCARGA,CALLE,DE ARTURO SORIA,353,11112806,Ciudad Lineal,9,443652,50440000000,4481531,91050000000
GLED002,LED,CALLE,DE ARTURO SORIA,345,20184329,Ciudad Lineal,9,443562,64600000000,4481641,94080000000
GLED002,LED,CALLE,DE ARTURO SORIA,345,20184329,Ciudad Lineal,9,443533,41550000000,4481647,54990000000
GLED002,LED,CALLE,DE ARTURO SORIA,353,11112806,Ciudad Lineal,9,443652,42870000000,4481542,60980000000
GLED002,LED,CALLE,DE ARTURO SORIA,353,11112806,Ciudad Lineal,9,443674,53760000000,4481600,37830000000
LBE056,DESCARGA,CALLE,DE ARTURO SORIA,332,11112698,Ciudad Lineal,9,443534,31250000000,4481345,48860000000
LBE056,DESCARGA,CALLE,DEL OBOE,1,20132741,Ciudad Lineal,9,443657,88140000000,4481489,98240000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,348,20127985,Ciudad Lineal,9,443753,68870000000,4481586,76040000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,348,20127985,Ciudad Lineal,9,443725,44010000000,4481568,67190000000
LBE003,DESCARGA,CALLE,DE ARTURO SORIA,335,20184317,Ciudad Lineal,9,443541,66290000000,4481432,51420000000
LBE022,DESCARGA,CALLE,DE ARTURO SORIA,330,11112691,Ciudad Lineal,9,443492,39000000000,4481297,01200000000
LBE022,DESCARGA,CALLE,DE ARTURO SORIA,333,20184314,Ciudad Lineal,9,443510,96100000000,4481369,81610000000
GLED001,LED,CALLE,DE BRIVIESCA,5,20132723,Ciudad Lineal,9,443434,51380000000,4481492,03220000000
LBE022,DESCARGA,CALLE,DE ARTURO SORIA,336,11112767,Ciudad Lineal,9,443616,66500000000,4481440,58740000000
LBE022,DESCARGA,CALLE,DE ARTURO SORIA,335,20184317,Ciudad Lineal,9,443580,08560000000,4481450,05910000000
LBE003,DESCARGA,CALLE,DE BRIVIESCA,5,20132723,Ciudad Lineal,9,443446,59300000000,4481481,79530000000
LBE022,DESCARGA,CALLE,DE ARTURO SORIA,332,11112698,Ciudad Lineal,9,443518,59700000000,4481327,02020000000
LBE003,DESCARGA,CALLE,DE BRIVIESCA,1,20132717,Ciudad Lineal,9,443521,42320000000,4481417,56960000000
LBE056,DESCARGA,CALLE,DE ARTURO SORIA,337,11112802,Ciudad Lineal,9,443634,30480000000,4481515,29200000000
LBE022,DESCARGA,CALLE,DE ARTURO SORIA,332,11112698,Ciudad Lineal,9,443505,04070000000,4481310,95010000000
LBE022,DESCARGA,CALLE,DEL VIOLIN,1,20132660,Ciudad Lineal,9,443576,90810000000,4481395,33990000000
LBE022,DESCARGA,CALLE,DE BRIVIESCA,1,20132717,Ciudad Lineal,9,443531,84690000000,4481393,79570000000
